Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID
09/08/2023,RRRP,100560,AL100560,Salida de almacén,NPN1,NPNF,FA,40,1849,0.348005084,348005.084,81.601,,,,,1.006111111,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100640,AL100640,Salida de almacén,NPN1,NPNF,FA,22,1402,0.235007214,235007.214,68.709,,,,,0.638333333,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100527,AL100527,Salida de almacén,NPN1,NPNF,FA,21,1328,0.132287698,132287.698,28.312,,,,,0.721944444,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100596,AL100596,Salida de almacén,NPN1,NPNF,FA,42,2383,0.443324621,443324.621,133.316,,,,,1.32,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100748,AL100748,Salida de almacén,NPN1,NPNF,FA,55,2979,0.493179976,493179.976,107.445,,,,,1.824722222,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100546,AL100546,Salida de almacén,NPN1,NPNF,FA,30,1056,0.307241835,307241.835,61.663,,,,,1.3925,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Salida de almacén,NPN1,NPNF,FA,44,920,0.109,109000,21.28,,,,,0.064166667,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100742,AL100742,Salida de almacén,NPN1,NPNF,FA,25,865,0.305713334,305713.334,27.923,,,,,0.530277778,RRRPSalida de almacénNPN1FANPNF
09/08/2023,RRRP,100699,AL100699,Traspaso,,,,38,13525,6.458139212,6458139.212,1915.678,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100604,AL100604,Traspaso,,,,17,8552,5.857847928,5857847.928,1535.236,,,,,0.002222222,RRRPTraspaso
09/08/2023,RRRP,100702,AL100702,Traspaso,,,,25,7280,8.507922692,8507922.692,1419.423,,,,,0.002777778,RRRPTraspaso
09/08/2023,RRRP,100693,AL100693,Traspaso,,,,50,19032,10.30702432,10307024.32,2504.95,,,,,0.007777778,RRRPTraspaso
09/08/2023,RRRP,100640,AL100640,Traspaso,,,,73,6613,2.324614787,2324614.787,594.56,,,,,0.012222222,RRRPTraspaso
09/08/2023,RRRP,100731,AL100731,Traspaso,,,,33,13387,9.377619593,9377619.593,1982.064,,,,,0.002777778,RRRPTraspaso
09/08/2023,RRRP,100644,AL100644,Traspaso,,,,50,4999,5.550349183,5550349.183,1224.602,,,,,0.009722222,RRRPTraspaso
09/08/2023,RRRP,100435,AL100435,Traspaso,,,,84,5713,0.773498419,773498.419,193.21,,,,,0.016944444,RRRPTraspaso
09/08/2023,RRRP,100605,AL100605,Traspaso,,,,47,6675,5.402166199,5402166.199,895.602,,,,,0.006944444,RRRPTraspaso
09/08/2023,RRRP,100183,AL100183,Traspaso,,,,45,9775,10.84491502,10844915.02,2515.524,,,,,0.008333333,RRRPTraspaso
09/08/2023,RRRP,100692,AL100692,Traspaso,,,,23,4442,2.282487188,2282487.188,8840.702,,,,,0.003888889,RRRPTraspaso
09/08/2023,RRRP,918145,AL918145,Traspaso,,,,3,2032,1.099808275,1099808.275,148.96,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,100774,AL100774,Traspaso,,,,38,5368,5.171539431,5171539.431,791.84,,,,,0.004722222,RRRPTraspaso
09/08/2023,RRRP,100724,AL100724,Traspaso,,,,23,8082,7.350875946,7350875.946,1434.087,,,,,0.002777778,RRRPTraspaso
09/08/2023,RRRP,100304,AL100304,Traspaso,,,,41,30202,20.72254361,20722543.61,3784.423,,,,,0.004166667,RRRPTraspaso
09/08/2023,RRRP,100618,AL100618,Traspaso,,,,29,15346,12.37552409,12375524.09,2487.877,,,,,0.004166667,RRRPTraspaso
09/08/2023,RRRP,918411,AL918411,Traspaso,,,,42,2525,0.437816798,437816.798,133.953,,,,,0.001944444,RRRPTraspaso
09/08/2023,RRRP,100544,AL100544,Traspaso,,,,30,10889,9.988434249,9988434.249,2118.966,,,,,0.003055556,RRRPTraspaso
09/08/2023,RRRP,JTREJO1,JTREJO1,Traspaso,,,,44,25289,39.16338118,39163381.18,20832.336,,,,,0.004444444,RRRPTraspaso
09/08/2023,RRRP,916043,AL916043,Traspaso,,,,84,7790,3.067669596,3067669.596,543.668,,,,,0.000833333,RRRPTraspaso
09/08/2023,RRRP,100727,AL100727,Traspaso,,,,21,6968,22.13278376,22132783.76,2895.723,,,,,0.002222222,RRRPTraspaso
09/08/2023,RRRP,100584,AL100584,Traspaso,,,,39,2363,0.271631639,271631.639,57.86,,,,,0.007222222,RRRPTraspaso
09/08/2023,RRRP,100691,AL100691,Traspaso,,,,50,5296,5.993670177,5993670.177,781.202,,,,,0.0025,RRRPTraspaso
09/08/2023,RRRP,100708,AL100708,Traspaso,,,,34,1243,0.352994538,352994.538,76.816,,,,,0.004166667,RRRPTraspaso
09/08/2023,RRRP,907009,AL907009,Traspaso,,,,52,23334,18.50440387,18504403.87,3499.352,,,,,0.004166667,RRRPTraspaso
09/08/2023,RRRP,100655,AL100655,Traspaso,,,,21,9733,17.02600676,17026006.76,2825.264,,,,,0.002777778,RRRPTraspaso
09/08/2023,RRRP,100705,AL100705,Traspaso,,,,37,12546,52.65037614,52650376.14,2072.284,,,,,0.003611111,RRRPTraspaso
09/08/2023,RRRP,100416,AL100416,Traspaso,,,,44,12453,7.95264837,7952648.37,1445.727,,,,,0.003888889,RRRPTraspaso
09/08/2023,RRRP,100740,AL100740,Traspaso,,,,35,11280,7.129910387,7129910.387,1943.706,,,,,0.004444444,RRRPTraspaso
09/08/2023,RRRP,100713,AL100713,Traspaso,,,,29,15468,14.29184203,14291842.03,8430.168,,,,,0.005,RRRPTraspaso
09/08/2023,RRRP,100348,AL100348,Traspaso,,,,32,5547,6.639763912,6639763.912,936.912,,,,,0.004722222,RRRPTraspaso
09/08/2023,RRRP,100760,AL100760,Traspaso,,,,51,3321,5.080444202,5080444.202,1252.816,,,,,0.005833333,RRRPTraspaso
09/08/2023,RRRP,100680,AL100680,Traspaso,,,,32,4500,5.040907308,5040907.308,889.798,,,,,0.003055556,RRRPTraspaso
09/08/2023,RRRP,100729,AL100729,Traspaso,,,,40,7839,12.65242999,12652429.99,1777.399,,,,,0.004722222,RRRPTraspaso
09/08/2023,RRRP,100340,AL100340,Traspaso,,,,35,3328,3.405218295,3405218.295,744.494,,,,,0.004444444,RRRPTraspaso
09/08/2023,RRRP,100489,AL100489,Traspaso,,,,50,5597,2.501346914,2501346.914,716.984,,,,,0.006944444,RRRPTraspaso
09/08/2023,RRRP,100628,AL100628,Traspaso,,,,65,6478,4.372955658,4372955.658,1287.968,,,,,0.008611111,RRRPTraspaso
09/08/2023,RRRP,917403,AL917403,Traspaso,,,,77,6780,27.17721159,27177211.59,820.76,,,,,0.011666667,RRRPTraspaso
09/08/2023,RRRP,100126,AL100126,Traspaso,,,,27,4670,11.03508182,11035081.82,1709.664,,,,,0.003888889,RRRPTraspaso
09/08/2023,RRRP,917970,AL917970,Traspaso,,,,21,7752,2.143365789,2143365.789,586.24,,,,,0.003055556,RRRPTraspaso
09/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Traspaso,,,,51,19409,9.789417302,9789417.302,1871.769,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100632,AL100632,Traspaso,,,,52,9739,7.320822937,7320822.937,1196.086,,,,,0.008055556,RRRPTraspaso
09/08/2023,RRRP,100743,AL100743,Traspaso,,,,54,4137,2.251947504,2251947.504,533.824,,,,,0.008333333,RRRPTraspaso
09/08/2023,RRRP,100492,AL100492,Traspaso,,,,51,4477,3.323445682,3323445.682,571.206,,,,,0.0075,RRRPTraspaso
09/08/2023,RRRP,100742,AL100742,Traspaso,,,,75,5733,8.322380249,8322380.249,1600.79,,,,,0.010555556,RRRPTraspaso
09/08/2023,RRRP,ESANCHEZ3,ESANCHEZ3,Traspaso,,,,3,6012,23.41674,23416740,1442.88,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,910139,AL910139,Traspaso,,,,54,5414,3.613136514,3613136.514,446.252,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100748,AL100748,Traspaso,,,,73,6113,26.96026555,26960265.55,533.077,,,,,0.01,RRRPTraspaso
09/08/2023,RRRP,100546,AL100546,Traspaso,,,,55,3424,5.637414043,5637414.043,1031.38,,,,,0.007777778,RRRPTraspaso
09/08/2023,RRRP,918866,AL918866,Traspaso,,,,56,5303,100.5350519,100535051.9,449.764,,,,,0.007222222,RRRPTraspaso
09/08/2023,RRRP,100267,AL100267,Traspaso,,,,27,5010,13.5255495,13525549.5,848.967,,,,,0.002222222,RRRPTraspaso
09/08/2023,RRRP,100480,AL100480,Traspaso,,,,54,8800,3.689786857,3689786.857,1589.305,,,,,0.008055556,RRRPTraspaso
09/08/2023,RRRP,100399,AL100399,Traspaso,,,,27,5324,10.84944644,10849446.44,8205.608,,,,,0.005555556,RRRPTraspaso
09/08/2023,RRRP,100164,AL100164,Traspaso,,,,25,3183,3.594961367,3594961.367,778.819,,,,,0.002222222,RRRPTraspaso
09/08/2023,RRRP,100588,AL100588,Traspaso,,,,35,6320,1.691413152,1691413.152,366.905,,,,,0.008333333,RRRPTraspaso
09/08/2023,RRRP,100596,AL100596,Traspaso,,,,87,10496,3.285675386,3285675.386,752.042,,,,,0.012222222,RRRPTraspaso
09/08/2023,RRRP,100751,AL100751,Traspaso,,,,25,2802,2.280700686,2280700.686,329.758,,,,,0.003611111,RRRPTraspaso
09/08/2023,RRRP,100355,AL100355,Traspaso,,,,25,11624,11.01924823,11019248.23,2889.351,,,,,0.0025,RRRPTraspaso
09/08/2023,RRRP,916486,AL916486,Traspaso,,,,41,10900,4.682810826,4682810.826,1118.118,,,,,0.007222222,RRRPTraspaso
09/08/2023,RRRP,100733,AL100733,Traspaso,,,,71,14140,2.882691731,2882691.731,605.176,,,,,0.013611111,RRRPTraspaso
09/08/2023,RRRP,100757,AL100757,Traspaso,,,,43,22986,18.04757063,18047570.63,2184.113,,,,,0.005,RRRPTraspaso
09/08/2023,RRRP,100772,AL100772,Traspaso,,,,34,5360,8.859570797,8859570.797,1408.613,,,,,0.002777778,RRRPTraspaso
09/08/2023,RRRP,100773,AL100773,Traspaso,,,,41,12165,9.014042918,9014042.918,1241.064,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100582,AL100582,Traspaso,,,,45,23487,20.15415833,20154158.33,2687.845,,,,,0.005833333,RRRPTraspaso
09/08/2023,RRRP,100323,AL100323,Traspaso,,,,101,6688,1.642323907,1642323.907,509.012,,,,,0.016666667,RRRPTraspaso
09/08/2023,RRRP,100686,AL100686,Traspaso,,,,33,17765,15.91881549,15918815.49,2125.8,,,,,0.003888889,RRRPTraspaso
09/08/2023,RRRP,912047,AL912047,Traspaso,,,,203,21319,28.04831196,28048311.96,19122.024,,,,,0.031666667,RRRPTraspaso
09/08/2023,RRRP,100130,AL100130,Traspaso,,,,33,14449,15.49539897,15495398.97,2531.017,,,,,0.004444444,RRRPTraspaso
09/08/2023,RRRP,100714,AL100714,Traspaso,,,,42,2943,0.792079824,792079.824,204.303,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,100778,AL100778,Traspaso,,,,15,2223,3.853297816,3853297.816,725.821,,,,,0.001944444,RRRPTraspaso
09/08/2023,RRRP,100659,AL100659,Traspaso,,,,105,3146,1.369852552,1369852.552,495.98,,,,,0.000555556,RRRPTraspaso
09/08/2023,RRRP,100336,AL100336,Traspaso,,,,49,14948,10.26204402,10262044.02,2655.691,,,,,0.007222222,RRRPTraspaso
09/08/2023,RRRP,100756,AL100756,Traspaso,,,,32,12179,30.17254123,30172541.23,6604.252,,,,,0.003333333,RRRPTraspaso
09/08/2023,RRRP,916940,AL916940,Traspaso,,,,94,9079,3.613402112,3613402.112,340.968,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,100188,AL100188,Traspaso,,,,34,1649,0.228873572,228873.572,57.33,,,,,0.006388889,RRRPTraspaso
09/08/2023,RRRP,100028,AL100028,Traspaso,,,,43,2954,0.509716233,509716.233,112.237,,,,,0.008611111,RRRPTraspaso
09/08/2023,RRRP,100150,AL100150,Traspaso,,,,46,15989,16.60489617,16604896.17,6307.113,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100041,AL100041,Traspaso,,,,102,7591,7.265013554,7265013.554,466.915,,,,,0.000555556,RRRPTraspaso
09/08/2023,RRRP,100223,AL100223,Traspaso,,,,42,22463,14.80331191,14803311.91,2047.308,,,,,0.004166667,RRRPTraspaso
09/08/2023,RRRP,100646,AL100646,Traspaso,,,,39,1519,0.354340265,354340.265,70.028,,,,,0.009166667,RRRPTraspaso
09/08/2023,RRRP,100697,AL100697,Traspaso,,,,59,20283,18.06862377,18068623.77,3106.129,,,,,0.005833333,RRRPTraspaso
09/08/2023,RRRP,917356,AL917356,Traspaso,,,,34,12572,13.05859828,13058598.28,1635.886,,,,,0.003611111,RRRPTraspaso
09/08/2023,RRRP,100690,AL100690,Traspaso,,,,36,1224,0.325299423,325299.423,57.956,,,,,0.002222222,RRRPTraspaso
09/08/2023,RRRP,916738,AL916738,Traspaso,,,,27,2999,0.408934213,408934.213,65.826,,,,,0.005,RRRPTraspaso
09/08/2023,RRRP,100770,AL100770,Traspaso,,,,36,18984,19.47727638,19477276.38,3116.953,,,,,0.003888889,RRRPTraspaso
09/08/2023,RRRP,916535,AL916535,Traspaso,,,,102,6106,5.735703481,5735703.481,298.127,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,100637,AL100637,Traspaso,,,,43,9738,8.787972114,8787972.114,1914.055,,,,,0.005,RRRPTraspaso
09/08/2023,RRRP,100720,AL100720,Traspaso,,,,94,2686,1.347536827,1347536.827,402.52,,,,,0.001666667,RRRPTraspaso
09/08/2023,RRRP,100677,AL100677,Traspaso,,,,34,27818,13.73805592,13738055.92,2555.556,,,,,0.004722222,RRRPTraspaso
09/08/2023,RRRP,100769,AL100769,Traspaso,,,,22,13401,29.32573179,29325731.79,17345.696,,,,,0.002222222,RRRPTraspaso
09/08/2023,RRRP,100075,AL100075,Traspaso,,,,49,16909,18.84066247,18840662.47,3181.737,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100717,AL100717,Traspaso,,,,51,5907,6.882434186,6882434.186,1570.476,,,,,0.010277778,RRRPTraspaso
09/08/2023,RRRP,100741,AL100741,Traspaso,,,,44,18243,29.64060272,29640602.72,4288.77,,,,,0.004722222,RRRPTraspaso
09/08/2023,RRRP,918824,AL918824,Traspaso,,,,45,4623,0.63438732,634387.32,220.716,,,,,0.006944444,RRRPTraspaso
09/08/2023,RRRP,100196,AL100196,Traspaso,,,,102,12225,5.780225992,5780225.992,544.173,,,,,0.001111111,RRRPTraspaso
09/08/2023,RRRP,100571,AL100571,Traspaso,,,,22,11471,17.82834792,17828347.92,3026.362,,,,,0.001944444,RRRPTraspaso
09/08/2023,RRRP,915812,AL915812,Traspaso,,,,46,7858,6.429965996,6429965.996,479.707,,,,,0.000833333,RRRPTraspaso
09/08/2023,RRRP,100673,AL100673,Traspaso,,,,40,10147,4.890776131,4890776.131,1677.421,,,,,0.007777778,RRRPTraspaso
09/08/2023,RRRP,100232,AL100232,Traspaso,,,,41,7672,6.694953063,6694953.063,2046.302,,,,,0.005,RRRPTraspaso
09/08/2023,RRRP,100464,AL100464,Traspaso,,,,31,12862,21.57390197,21573901.97,3048.072,,,,,0.001666667,RRRPTraspaso
09/08/2023,RRRP,915808,AL915808,Traspaso,,,,19,10207,17.72047187,17720471.87,1878.901,,,,,0.001111111,RRRPTraspaso
09/08/2023,RRRP,100528,AL100528,Traspaso,,,,102,10718,2.519123177,2519123.177,485.481,,,,,0.018333333,RRRPTraspaso
09/08/2023,RRRP,100609,AL100609,Traspaso,,,,38,10453,9.357364797,9357364.797,1603.773,,,,,0.005277778,RRRPTraspaso
09/08/2023,RRRP,100709,AL100709,Traspaso,,,,36,13083,6.699622846,6699622.846,1420.592,,,,,0.005,RRRPTraspaso
09/08/2023,RRRP,100527,AL100527,Traspaso,,,,44,2797,0.904499258,904499.258,142.299,,,,,0.005555556,RRRPTraspaso
09/08/2023,RRRP,100490,AL100490,Traspaso,,,,43,3030,0.529211656,529211.656,136.589,,,,,0.007777778,RRRPTraspaso
09/08/2023,RRRP,100669,AL100669,Traspaso,,,,50,6821,10.43408208,10434082.08,1879.945,,,,,0.007222222,RRRPTraspaso
09/08/2023,RRRP,910094,AL910094,Traspaso,,,,52,21005,18.10113084,18101130.84,2659.569,,,,,0.006111111,RRRPTraspaso
09/08/2023,RRRP,100621,AL100621,Traspaso,,,,74,4168,0.687893078,687893.078,169.332,,,,,0.010833333,RRRPTraspaso
09/08/2023,RRRP,100524,AL100524,Traspaso,,,,54,12063,18.65230867,18652308.67,2061.761,,,,,0.005555556,RRRPTraspaso
09/08/2023,RRRP,100718,AL100718,Traspaso,,,,86,2054,1.075265285,1075265.285,374.513,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,100706,AL100706,Traspaso,,,,36,2885,0.406793496,406793.496,111.911,,,,,0.004722222,RRRPTraspaso
09/08/2023,RRRP,100752,AL100752,Traspaso,,,,39,1834,0.571206314,571206.314,88.208,,,,,0.003611111,RRRPTraspaso
09/08/2023,RRRP,100042,AL100042,Traspaso,,,,96,4591,5.41971173,5419711.73,250.569,,,,,0.000555556,RRRPTraspaso
09/08/2023,RRRP,100445,AL100445,Traspaso,,,,85,1916,0.997044425,997044.425,351.294,,,,,0.000555556,RRRPTraspaso
09/08/2023,RRRP,100557,AL100557,Traspaso,,,,34,1097,0.453508436,453508.436,104.369,,,,,0.000277778,RRRPTraspaso
09/08/2023,RRRP,100560,AL100560,Traspaso,,,,40,1849,0.348005084,348005.084,81.601,,,,,0.004444444,RRRPTraspaso
09/08/2023,RRRP,918414,AL918414,Traspaso,,,,57,1925,0.601437446,601437.446,231.9,,,,,0.000277778,RRRPTraspaso
10/08/2023,RRRP,100464,AL100464,Salida de almacén,NC00,NCFB,NC,16,546,0.25057803,250578.03,70.257,,,,,0.359444444,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100717,AL100717,Salida de almacén,NC00,NCFA,NC,15,5830,2.692994936,2692994.936,446.083,,,,,1.283055556,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,915808,AL915808,Salida de almacén,NC00,NCFA,NC,18,2571,2.591555482,2591555.482,462.471,,,,,0.819722222,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,907009,AL907009,Salida de almacén,NC00,NCFA,NC,30,46034,12.37533579,12375335.79,6447.481,,,,,1.245833333,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100267,AL100267,Salida de almacén,NC00,NCFA,NC,5,1710,1.278156912,1278156.912,396.66,,,,,0.820555556,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100267,AL100267,Salida de almacén,NC00,NCFB,NC,2,21,0.0223302,22330.2,2.226,,,,,0.091944444,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100717,AL100717,Salida de almacén,NC00,NCFB,NC,12,1926,0.668357776,668357.776,142.148,,,,,0.494722222,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Salida de almacén,NC00,NCFA,NC,45,12287,3.315400083,3315400.083,1700.746,,,,,0.114444444,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100727,AL100727,Salida de almacén,NC00,NCFB,NC,1,144,0.38285136,382851.36,0.17,,,,,0.056944444,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100150,AL100150,Salida de almacén,NC00,NCFB,NC,24,1029,0.674909119,674909.119,173.839,,,,,0.926111111,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100609,AL100609,Salida de almacén,NC00,NCFA,NC,8,148,0.056548275,56548.275,16.361,,,,,0.473611111,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,JSOSA1,JSOSA1,Salida de almacén,NC00,NCFB,NC,12,0,0,0,0,,,,,0.027222222,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,ESANCHEZ3,ESANCHEZ3,Salida de almacén,NC00,NCFA,NC,40,0,0,0,0,,,,,0.053611111,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,ESANCHEZ3,ESANCHEZ3,Salida de almacén,NC00,NCFB,NC,23,0,0,0,0,,,,,0.074166667,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,917356,AL917356,Salida de almacén,NC00,NCFB,NC,33,2318,1.2652317,1265231.7,4357.2,,,,,0.792222222,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100604,AL100604,Salida de almacén,NC00,NCFA,NC,32,3768,2.378788242,2378788.242,766.32,,,,,1.222777778,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100524,AL100524,Salida de almacén,NC00,NCFA,NC,20,6948,4.221765006,4221765.006,1161.357,,,,,1.300833333,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100705,AL100705,Salida de almacén,NC00,NCFB,NC,19,2216,0.947431187,947431.187,288.012,,,,,0.431388889,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100304,AL100304,Salida de almacén,NC00,NCFB,NC,22,4594,2.311661353,2311661.353,338.118,,,,,1.3175,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100304,AL100304,Salida de almacén,NC00,NCFA,NC,39,42881,11.99985389,11999853.89,6444.572,,,,,1.203888889,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100729,AL100729,Salida de almacén,NC00,NCFA,NC,11,2962,1.712020848,1712020.848,586.273,,,,,1.207222222,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100757,AL100757,Salida de almacén,NC00,NCFB,NC,43,3175,1.918590815,1918590.815,3364.728,,,,,0.936388889,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100686,AL100686,Salida de almacén,NC00,NCFA,NC,10,34476,8.23841344,8238413.44,4779.93,,,,,0.350277778,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,907009,AL907009,Salida de almacén,NC00,NCFB,NC,3,2664,0.63050664,630506.64,367.632,,,,,0.013055556,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,915236,AL915236,Salida de almacén,NC00,NCFA,NC,6,1552,1.100807052,1100807.052,185.738,,,,,0.531388889,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,907283,AL907283,Salida de almacén,NC00,NCFA,NC,4,912,0.29353337,293533.37,55.818,,,,,0.278333333,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100406,AL100406,Salida de almacén,NC00,NCFB,NC,18,1540,0.892709214,892709.214,492.714,,,,,0.482777778,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100519,AL100519,Salida de almacén,NC00,NCFA,NC,1,36,0.11664,116640,39.6,,,,,0.098611111,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100406,AL100406,Salida de almacén,NC00,NCFA,NC,13,2546,1.364182627,1364182.627,451.059,,,,,1.278888889,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100644,AL100644,Salida de almacén,NC00,NCFA,NC,7,1788,1.70992532,1709925.32,547.489,,,,,1.354166667,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,913543,AL913543,Salida de almacén,NC00,NCFA,NC,5,390,0.3090842,309084.2,107.052,,,,,0.424444444,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,910094,AL910094,Salida de almacén,NC00,NCFB,NC,18,2360,1.151736067,1151736.067,275.064,,,,,0.430555556,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100130,AL100130,Salida de almacén,NC00,NCFB,NC,1,48,28.3843,28384300,9.2,,,,,0.027222222,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100161,AL100161,Salida de almacén,NC00,NCFA,NC,4,396,0.49159603,491596.03,110.916,,,,,0.808333333,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,907283,AL907283,Salida de almacén,NC00,NCFB,NC,19,1270,0.672929375,672929.375,139.473,,,,,0.339166667,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,913543,AL913543,Salida de almacén,NC00,NCFB,NC,21,2401,1.180385934,1180385.934,289.166,,,,,0.546944444,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100544,AL100544,Salida de almacén,NC00,NCFA,NC,10,2816,1.882482348,1882482.348,393.369,,,,,0.7975,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100669,AL100669,Salida de almacén,NC00,NCFA,NC,7,7484,3.32861875,3328618.75,395.219,,,,,1.326666667,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100232,AL100232,Salida de almacén,NC00,NCFB,NC,14,1894,0.850608383,850608.383,245.672,,,,,0.925833333,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100770,AL100770,Salida de almacén,NC00,NCFA,NC,20,8431,3.279175468,3279175.468,1369.292,,,,,1.688611111,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100150,AL100150,Salida de almacén,NC00,NCFA,NC,9,7085,3.17475455,3174754.55,1762.284,,,,,0.885277778,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,917356,AL917356,Salida de almacén,NC00,NCFA,NC,31,5044,2.43706135,2437061.35,781.391,,,,,1.066388889,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100731,AL100731,Salida de almacén,NC00,NCFA,NC,16,5202,2.056327624,2056327.624,389.716,,,,,1.071666667,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100519,AL100519,Salida de almacén,NC00,NCFB,NC,3,372,0.2779875,277987.5,113.76,,,,,0.298888889,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,912047,AL912047,Salida de almacén,NC00,NCFA,NC,3,5880,1.4260705,1426070.5,836.475,,,,,0.242777778,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100778,AL100778,Salida de almacén,NC00,NCFA,NC,26,3748,2.456537153,2456537.153,763.025,,,,,1.336666667,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100355,AL100355,Salida de almacén,NC00,NCFB,NC,21,567,0.198240721,198240.721,1450.244,,,,,0.550277778,RRRPSalida de almacénNC00NCNCFB
10/08/2023,RRRP,100355,AL100355,Salida de almacén,NC00,NCFA,NC,23,3534,2.679049544,2679049.544,815.234,,,,,1.329444444,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100164,AL100164,Salida de almacén,NC00,NCFA,NC,4,2076,1.7661772,1766177.2,347.388,,,,,0.512777778,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100743,AL100743,Salida de almacén,NC00,NCFA,NC,12,3876,2.39836818,2398368.18,665.386,,,,,2.5225,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,100680,AL100680,Salida de almacén,NC00,NCFA,NC,4,522,0.288581685,288581.685,105.72,,,,,0.846111111,RRRPSalida de almacénNC00NCNCFA
10/08/2023,RRRP,JCONTRERAS3,JCONTRERAS3,Salida de almacén,NC00,NCFB,NC,21,338,0.087432,87432,22.246,,,,,0.032222222,RRRPSalida de almacénNC00NCNCFB
