Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID,Renglones por hora,Piezas por hora,Volumen m3 por hora,Codigos por hora,Cajas por hora,Tarimas por hora,Folios por hora,Peso por hora,Renglones Obtenido,Pieza Obtenido,Volumen m3 Obtenido,Codigos Obtenido,Cajas Obtenido,Tarimas Otenido,Folios Obtenido,RPV,Ponderacion,Ponderacion Valor,Evaluacion de desempeño
08/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNA,FC,4,10100,4.8948552,4894855.2,267.73,,,,,0.255,RRRPEntrada en stockFCNCNA,15.68627451,39607.84314,19.19551059,0,0,0,0,1049.921569,158.1699346,165.7118266,136.600416,0,0,0,0,360,14.6795185,100,Productivo
09/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,3,564,0.23712936,237129.36,85.776,,,,,0.212222222,RRRPEntrada en stockFCNCNB,14.13612565,2657.591623,1.117363476,0,0,0,0,404.1801047,99.08376963,36.65072493,58.5435024,0,0,0,0,194.277997,6.680847535,100,Improductivo
09/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,9,2458,0.437255671,437255.671,94.28,,,,,0.483055556,RRRPEntrada en stockFANPN1,18.63139735,5088.441633,0.905187128,0,0,0,0,195.1742381,107.1305348,140.4498747,73.69875239,0,0,0,0,321.2791619,25.1476105,100,Productivo
09/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,8,20308,12.33198172,12331981.72,3566.368,,,,,0.768333333,RRRPEntrada en stockNCNCFA,10.41214751,26431.23644,16.05030158,0,0,0,0,4641.693709,141.2870571,300,133.9772948,0,0,0,0,360,44.81973264,100,Productivo
09/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,8,3496,3.671010696,3671010.696,508.878,,,,,0.825833333,RRRPEntrada en stockNANPN0,9.687184662,4233.299697,4.445219814,0,0,0,0,616.1993946,69.36272607,258.3501514,404.7245909,0,0,0,0,360,48.17392087,100,Productivo
09/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,30,7470,3.928656228,3928656.228,1188.953,,,,,3.797222222,RRRPEntrada en stockNCNCFB,7.90051207,1967.227505,1.034613198,0,0,0,0,313.1112509,68.2347645,69.65339955,49.51328636,0,0,0,0,187.4014504,115.3070994,100,Improductivo
09/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNA,FC,1,650,0.304538,304538,48.1,,,,,0.084722222,RRRPEntrada en stockFCNCNA,11.80327869,7672.131148,3.594546885,0,0,0,0,567.7377049,119.0163934,32.09876543,25.5797624,0,0,0,0,176.6949213,2.425707836,100,Improductivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,FC,1,1344,2.145168,2145168,111.552,,,,,0.276111111,RRRPEntrada en stockFCNPN0,3.621730382,4867.605634,7.769220121,0,0,0,0,404.0112676,58.75251509,115.7080666,140.4488646,0,0,0,0,314.9094463,16.1775797,100,Productivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,1,50,0.016775,16775,7.41,,,,,0.031111111,RRRPEntrada en stockFCNCNB,32.14285714,1607.142857,0.539196429,0,0,0,0,238.1785714,225.297619,22.16403388,28.2508316,0,0,0,0,275.7124845,1.595937685,100,Productivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,13,3170,0.25435479,254354.79,63.538,,,,,1.466666667,RRRPEntrada en stockFANPN1,8.863636364,2161.363636,0.17342372,0,0,0,0,43.32136364,50.96590909,59.65741061,14.11985592,0,0,0,0,124.7431756,34.04020711,100,Improductivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,2,3420,2.48409504,2484095.04,489.6,,,,,0.366388889,RRRPEntrada en stockNCNPN0,5.458680819,9334.3442,6.779940973,0,0,0,0,1336.285064,71.03866566,214.4935129,77.44757815,0,0,0,0,360,24.54080314,100,Productivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,3,2926,2.97008996,2970089.96,878.282,,,,,0.464166667,RRRPEntrada en stockNCNCFA,6.463195691,6303.770197,6.398757544,0,0,0,0,1892.169479,87.70197487,73.65516324,53.41259301,0,0,0,0,214.7697311,18.54773997,100,Improductivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,34,6874,4.969540804,4969540.804,1416.227,,,,,1.951666667,RRRPEntrada en stockNCNCFB,17.42100769,3522.117848,2.546306134,0,0,0,0,725.6500427,150.4609254,124.7072243,121.8580866,0,0,0,0,360,130.7230348,100,Productivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,11,1495,1.885730064,1885730.064,157.435,,,,,0.616111111,RRRPEntrada en stockNANPN0,17.85392245,2426.51037,3.06069803,0,0,0,0,255.5302074,127.8386627,148.0852683,278.6678297,0,0,0,0,360,41.26724895,100,Productivo
10/08/2023,RRRP,100661,AL100661,Entrada en stock,,,NC,3,528,1.6634688,1663468.8,150.24,,,,,0.2025,RRRPEntrada en stockNC,14.81481481,2607.407407,8.214660741,0,0,0,0,741.9259259,198.7654321,45.56634304,74.88803393,0,0,0,0,319.2198091,12.02704227,100,Productivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,2,1254,0.28726176,287261.76,111.72,,,,,0.137222222,RRRPEntrada en stockNANPN0,14.57489879,9138.461538,2.093405538,0,0,0,0,814.1538462,104.3600125,300,190.5986061,0,0,0,0,360,22.45738098,100,Productivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,1,4020,0.7306752,730675.2,213.06,,,,,0.056111111,RRRPEntrada en stockNCNPN0,17.82178218,71643.56436,13.02193426,0,0,0,0,3797.108911,231.9306931,300,148.7501551,0,0,0,0,360,9.182977649,100,Productivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,1,96,0.041472,41472,43.2,,,,,0.0825,RRRPEntrada en stockFANPN1,12.12121212,1163.636364,0.502690909,0,0,0,0,523.6363636,69.6969697,32.11839562,40.92821439,0,0,0,0,142.7435797,5.353560193,100,Improductivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,4,2080,1.62836848,1628368.48,53.192,,,,,0.478888889,RRRPEntrada en stockFCNCNB,8.352668213,4343.387471,3.400305411,0,0,0,0,111.0737819,58.54601701,59.89945862,178.1566985,0,0,0,0,296.6021741,64.57155552,100,Productivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,FC,1,336,0.152628,152628,16.8,,,,,0.140277778,RRRPEntrada en stockFCNCFB,7.128712871,2395.247525,1.088041188,0,0,0,0,119.7623762,90.4950495,44.19525673,81.56653109,0,0,0,0,216.2568373,13.79084516,100,Improductivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNA,FC,1,756,0.35435232,354352.32,216.216,,,,,0.084722222,RRRPEntrada en stockFCNCNA,11.80327869,8923.278689,4.182519187,0,0,0,0,2552.057705,119.0163934,37.33333333,29.76393143,0,0,0,0,186.1136582,7.168160848,100,Improductivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,4,4000,2.980202088,2980202.088,585.104,,,,,0.624722222,RRRPEntrada en stockNCNCFA,6.402845709,6402.845709,4.770443538,0,0,0,0,936.582659,86.88305914,74.81279158,39.82050537,0,0,0,0,201.5163561,57.23074692,100,Improductivo
11/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,9,6324,5.185887504,5185887.504,474.912,,,,,0.595277778,RRRPEntrada en stockNCNCFB,15.11899207,10623.61176,8.711710226,0,0,0,0,797.7989734,130.578987,300,416.9146536,0,0,0,0,360,97.42139159,100,Productivo
12/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FC,1,2016,2.34057216,2340572.16,161.28,,,,,0.365833333,RRRPEntrada en stockFCNPN1,2.733485194,5510.70615,6.397919344,0,0,0,0,440.856492,35.23158694,61.56027672,157.7903718,0,0,0,0,254.5822354,254.5822354,100,Improductivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,2,715,0.27446742,274467.42,119.135,,,,,0.128333333,RRRPEntrada en stockFCNCNB,15.58441558,5571.428571,2.138707169,0,0,0,0,928.3246753,109.2352092,76.83531746,112.0561133,0,0,0,0,298.12664,7.492493481,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,17,2871,4.192128912,4192128.912,152.054,,,,,0.753888889,RRRPEntrada en stockFANPN1,22.54974208,3808.2535,5.560672101,0,0,0,0,201.6928519,129.6610169,105.1144467,452.7401944,0,0,0,0,360,53.14910515,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,10,348,1.35601311,1356013.11,32.11,,,,,0.263888889,RRRPEntrada en stockNCNCFB,37.89473684,1318.736842,5.138575996,0,0,0,0,121.68,300,46.69236471,245.9158507,0,0,0,0,360,18.60414513,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,5,727,1.379150576,1379150.576,21.429,,,,,0.283055556,RRRPEntrada en stockNANPN0,17.66437684,2568.400393,4.872367099,0,0,0,0,75.70598626,126.4814675,156.7445439,443.6151334,0,0,0,0,360,19.95539357,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,1,1805,1.511904,1511904,171.475,,,,,0.074166667,RRRPEntrada en stockNCNPN0,13.48314607,24337.07865,20.38522247,0,0,0,0,2312.022472,175.4681648,300,232.8613356,0,0,0,0,360,5.228743948,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,5,6314,10.44991608,10449916.08,888.284,,,,,0.545555556,RRRPEntrada en stockNCNCFA,9.16496945,11573.52342,19.15463233,0,0,0,0,1628.219145,124.3635438,135.2285585,159.8901933,0,0,0,0,360,38.46162215,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,FC,1,9555,2.04556017,2045560.17,238.875,,,,,0.064722222,RRRPEntrada en stockFCNCFB,15.45064378,147630.9013,31.60522151,0,0,0,0,3690.772532,196.1373391,300,2369.329683,0,0,0,0,360,4.562911386,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,FA,1,198,1.291476,1291476,14.652,,,,,0.031111111,RRRPEntrada en stockFANPN0,32.14285714,6364.285714,41.51172857,0,0,0,0,470.9571429,182.1428571,300,467.7308382,0,0,0,0,360,2.193330795,100,Productivo
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCL0,BR,12,13152,35.33315749,35333157.49,2142.588,,,,,0.697777778,RRRPEntrada en stockBRNCL0,17.19745223,18848.40764,50.63669067,0,0,0,0,3070.587898,164.3312102,300,190.5164755,0,0,0,0,360,49.1932764,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,3,446,0.1135842,113584.2,21.405,,,,,0.111944444,RRRPEntrada en stockFCNCNB,26.79900744,3984.119107,1.01464794,0,0,0,0,191.2109181,187.8411911,54.94480499,53.16179148,0,0,0,0,295.9477875,6.632205882,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,FA,1,126,0.01658475,16584.75,2.016,,,,,0.026388889,RRRPEntrada en stockFANCFB,37.89473684,4774.736842,0.628474737,0,0,0,0,76.39578947,300,187.2039474,128.3130789,0,0,0,0,360,1.901796141,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,3,636,0.107126208,107126.208,10.756,,,,,0.074166667,RRRPEntrada en stockFANPN1,40.4494382,8575.280899,1.44439831,0,0,0,0,145.0247191,232.5842697,236.6927272,117.6003835,0,0,0,0,360,5.345048101,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,1,360,1.9208136,1920813.6,142.344,,,,,0.052222222,RRRPEntrada en stockNCNPN0,19.14893617,6893.617021,36.78153702,0,0,0,0,2725.73617,249.2021277,158.4081431,420.1571923,0,0,0,0,360,3.763554468,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,15,526,0.28331149,283311.49,110.11,,,,,0.491388889,RRRPEntrada en stockNANPN0,30.52572075,1070.435274,0.576552495,0,0,0,0,224.0791408,218.5719877,65.32660924,52.49346096,0,0,0,0,336.3920579,33.09111663,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,26,3706,3.798934264,3798934.264,620.18,,,,,1.227222222,RRRPEntrada en stockNCNCFB,21.18605704,3019.827976,3.095555308,0,0,0,0,505.3526483,182.9787234,106.9227042,148.1433996,0,0,0,0,360,88.44353,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,7,7991,12.50914017,12509140.17,1725.482,,,,,1.031388889,RRRPEntrada en stockNCNCFA,6.786964719,7747.805009,12.12844186,0,0,0,0,1672.969351,92.09534069,90.52770403,101.2402055,0,0,0,0,283.8632502,58.61003437,100,Productivo
15/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FC,1,5350,1.80669,1806690,107,,,,,0.798611111,RRRPEntrada en stockFCNPN1,1.252173913,6699.130435,2.262290087,0,0,0,0,133.9826087,16.13913043,74.83620285,55.79432542,0,0,0,0,146.7696587,23.464537,100,Improductivo
16/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,1,640,0.09664512,96645.12,16.64,,,,,0.025,RRRPEntrada en stockFCNCNB,40,25600,3.8658048,0,0,0,0,665.6,280.3703704,300,202.5462236,0,0,0,0,360,2.399644497,100,Productivo
16/08/2023,RRRP,100661,AL100661,Entrada en stock,,,FC,1,840,1.79976,1799760,82.32,,,,,0.049166667,RRRPEntrada en stockFC,20.33898305,17084.74576,36.60528814,0,0,0,0,1674.305085,187.0056497,74.15254237,186.9417371,0,0,0,0,360,4.719300844,100,Productivo
16/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,11,2862,1.99965946,1999659.46,402.122,,,,,0.4925,RRRPEntrada en stockNANPN0,22.33502538,5811.167513,4.060222254,0,0,0,0,816.4913706,159.9245087,300,369.6716607,0,0,0,0,360,47.27299659,100,Productivo
16/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,23,4252,1.329013134,1329013.134,464.524,,,,,1.184722222,RRRPEntrada en stockNCNCFB,19.41383353,3589.026964,1.121793032,0,0,0,0,392.0952872,167.6724682,127.0762677,53.68543504,0,0,0,0,348.4341709,110.0630824,100,Productivo
16/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,19,4350,1.92166171,1921661.71,156.128,,,,,1.999166667,RRRPEntrada en stockFANPN1,9.503959983,2175.906628,0.961231368,0,0,0,0,78.09654023,54.6477699,60.05882257,78.26177637,0,0,0,0,192.9683688,102.8583432,100,Improductivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,1,1080,2.14385088,2143850.88,721.44,,,,,0.074444444,RRRPEntrada en stockNCNPN0,13.43283582,14507.46269,28.7979969,0,0,0,0,9690.985075,174.8134328,300,328.9608455,0,0,0,0,360,6.617283951,100,Productivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,7,183,1.314792972,1314792.972,18.788,,,,,0.240277778,RRRPEntrada en stockNANPN0,29.13294798,761.6184971,5.471970751,0,0,0,0,78.19283237,208.5993775,46.48011435,498.2073365,0,0,0,0,360,21.35802469,100,Productivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPB0,BB,3,58,0.841626,841626,7.385,,,,,0.080277778,RRRPEntrada en stockBBNPB0,37.37024221,722.4913495,10.48392249,0,0,0,0,91.99307958,295.3287197,267.6139833,54.93526891,0,0,0,0,360,7.135802469,100,Productivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,2,633,0.133262556,133262.556,9.918,,,,,0.126388889,RRRPEntrada en stockFCNCNB,15.82417582,5008.351648,1.054385058,0,0,0,0,78.47208791,110.9157509,69.06994928,55.24379086,0,0,0,0,235.2294911,7.340838027,100,Improductivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,,FC,1,840,0.273,273000,39.48,,,,,0.098055556,RRRPEntrada en stockFC,10.19830028,8566.572238,2.784135977,0,0,0,0,402.6288952,93.76770538,37.18130312,14.21847067,0,0,0,0,145.1674792,3.514685881,100,Improductivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,23,14993,1.645059082,1645059.082,521.255,,,,,2.231111111,RRRPEntrada en stockFANPN1,10.30876494,6719.97012,0.737327278,0,0,0,0,233.6302291,59.27539841,185.4829099,60.03189705,0,0,0,0,304.7902054,167.9063738,100,Productivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,9,1790,2.20484817,2204848.17,296.684,,,,,0.413333333,RRRPEntrada en stockNCNCFB,21.77419355,4330.645161,5.334310089,0,0,0,0,717.783871,188.0583127,153.3346585,255.2830598,0,0,0,0,360,36.74074074,100,Productivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,2,1776,2.531116416,2531116.416,736.056,,,,,0.172222222,RRRPEntrada en stockNCNCFA,11.61290323,10312.25806,14.696805,0,0,0,0,4273.873548,157.5806452,120.4915515,122.6792011,0,0,0,0,360,15.30864198,100,Productivo
17/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCL0,BR,10,3562,28.24775747,28247757.47,1535.574,,,,,0.613888889,RRRPEntrada en stockBRNCL0,16.28959276,5802.352941,46.01444655,0,0,0,0,2501.387511,155.6561086,107.9078298,173.1256538,0,0,0,0,360,54.56790123,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,4,1460,0.312878156,312878.156,49.876,,,,,0.120555556,RRRPEntrada en stockFANPN1,33.1797235,12110.59908,2.595302676,0,0,0,0,413.7179724,190.7834101,300,211.3050036,0,0,0,0,360,11.19759192,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCL0,BR,38,22304,111.3689212,111368921.2,9897.08,,,,,0.493333333,RRRPEntrada en stockBRNCL0,77.02702703,45210.81081,225.7478132,0,0,0,0,20061.64865,300,300,849.3579884,0,0,0,0,360,45.82240378,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,FC,1,448,1.296509952,1296509.952,38.08,,,,,0.113055556,RRRPEntrada en stockFCNCFB,8.845208845,3962.653563,11.4679013,0,0,0,0,336.8255528,112.2850123,73.11582195,859.7072774,0,0,0,0,360,10.50096753,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNA,FC,1,2240,0.28,280000,22.4,,,,,0.07,RRRPEntrada en stockFCNCNA,14.28571429,32000,4,0,0,0,0,320,144.047619,133.8820302,28.46507581,0,0,0,0,306.394725,5.533682413,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,5,1968,3.965322276,3965322.276,147.484,,,,,0.234722222,RRRPEntrada en stockNANPN0,21.30177515,8384.378698,16.8936807,0,0,0,0,628.3342012,152.5261721,300,1538.121465,0,0,0,0,360,21.80176306,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,11,2684,4.54576388,4545763.88,376.42,,,,,0.588611111,RRRPEntrada en stockNCNCFB,18.68806041,4559.886739,7.722864544,0,0,0,0,639.5054271,161.4041456,161.4513888,369.5916545,0,0,0,0,360,54.67211352,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,6,3372,9.3945978,9394597.8,1790.352,,,,,0.480277778,RRRPEntrada en stockNCNPN0,12.49277039,7020.936958,19.56075887,0,0,0,0,3727.742741,162.5795257,161.3338227,223.4434499,0,0,0,0,360,44.60976134,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,2,1364,3.99157824,3991578.24,508.28,,,,,0.148333333,RRRPEntrada en stockNCNCFA,13.48314607,9195.505618,26.90951622,0,0,0,0,3426.606742,182.9588015,107.4430771,224.6228316,0,0,0,0,360,13.77768222,100,Productivo
18/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,9,5404,0.72021937,720219.37,209.18,,,,,0.521388889,RRRPEntrada en stockFCNCNB,17.26158764,10364.6244,1.381347753,0,0,0,0,401.1976558,120.990943,142.9380626,72.37477973,0,0,0,0,336.3037854,45.24060812,100,Productivo
21/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FC,1,4608,1.769088,1769088,156.672,,,,,0.117777778,RRRPEntrada en stockFCNPN1,8.490566038,39124.5283,15.02055849,0,0,0,0,1330.233962,109.4339623,300,370.4484819,0,0,0,0,360,8.299711816,100,Productivo
21/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,11,27912,23.11863,23118630,4077.672,,,,,0.504166667,RRRPEntrada en stockNCNCFA,21.81818182,55362.64463,45.85513388,0,0,0,0,8087.944463,296.0606061,300,382.7683088,0,0,0,0,360,35.52824751,100,Productivo
21/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,2,1310,3.94925316,3949253.16,977.26,,,,,0.209166667,RRRPEntrada en stockNCNPN0,9.561752988,6262.948207,18.8808916,0,0,0,0,4672.159363,124.435591,143.9160302,215.6772948,0,0,0,0,360,14.73981839,100,Productivo
21/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,17,261,1.262850414,1262850.414,33.545,,,,,1.499722222,RRRPEntrada en stockNANPN0,11.33543249,174.0322282,0.842056212,0,0,0,0,22.36747546,81.16460313,10.62085269,76.66681747,0,0,0,0,168.4522733,49.45211373,100,Improductivo
21/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,1,72,0.01481436,14814.36,5.544,,,,,0.035,RRRPEntrada en stockNCNCFB,28.57142857,2057.142857,0.423267429,0,0,0,0,158.4,246.7643468,72.83702213,20.25622854,0,0,0,0,339.8575974,2.328424625,100,Productivo
21/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCL0,BR,12,8640,48.0528,48052800,2073.6,,,,,0.076944444,RRRPEntrada en stockBRNCL0,155.9566787,112288.8087,624.5129242,0,0,0,0,26949.31408,300,300,2349.679642,0,0,0,0,360,5.422217389,100,Productivo
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NC00,NCFA,NC,1,150,0.038367,38367,4.92,,,,,0.231666667,RRRPSalida de almacénNC00NCNCFA,4.316546763,647.4820144,0.16561295,0,0,0,0,21.23741007,38.7975334,30.06514771,11.46909951,0,0,0,0,80.33178062,6.384895172,100,Improductivo
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NC00,NCFB,NC,6,1574,1.065396868,1065396.868,447.338,,,,,0.246944444,RRRPSalida de almacénNC00NCNCFB,24.29696288,6373.903262,4.314318026,0,0,0,0,1811.492463,113.7324051,300,412.2586743,0,0,0,0,360,30.50033356,100,Productivo
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NC01,NCNA,FC,9,2238,0.85315874,853158.74,181.87,,,,,1.163611111,RRRPSalida de almacénNC01FCNCNA,7.73454285,1923.322989,0.733199204,0,0,0,0,156.2979231,67.54503553,44.21913167,51.11035652,0,0,0,0,162.8745237,65.02252739,100,Improductivo
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NC01,NCNB,FC,1,1152,0.454896,454896,70.272,,,,,0.148055556,RRRPSalida de almacénNC01FCNCNB,6.754221388,7780.863039,3.072468293,0,0,0,0,474.6326454,32.83302064,269.8491291,498.3968169,0,0,0,0,360,18.2864767,100,Productivo
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NCL0,NCL0,BR,1,144,1.23552,1235520,157.824,,,,,0.907777778,RRRPSalida de almacénNCL0BRNCL0,1.101591187,158.629131,1.361037944,0,0,0,0,173.8575275,23.59519306,13.70224828,28.12761026,0,0,0,0,65.4250516,20.37635267,100,Improductivo
01/08/2023,RRRP,100667,AL100667,Salida de almacén,NPB0,NPB0,BB,1,30,1.063704,1063704,99.45,,,,,0.216666667,RRRPSalida de almacénNPB0BBNPB0,4.615384615,138.4615385,4.909403077,0,0,0,0,459,64.74358974,117.3992674,166.4810626,0,0,0,0,348.6239197,25.91505359,100,Productivo
02/08/2023,RRRP,100667,AL100667,Salida de almacén,NC00,NCFA,NC,6,813,0.76883834,768838.34,110.876,,,,,0.551111111,RRRPSalida de almacénNC00NCNCFA,10.88709677,1475.201613,1.395069569,0,0,0,0,201.1862903,97.85426267,68.49943845,96.61196025,0,0,0,0,262.9656614,58.90525823,100,Productivo
02/08/2023,RRRP,100667,AL100667,Salida de almacén,NC00,NCFB,NC,15,163,0.098251,98251,36.07,,,,,0.8125,RRRPSalida de almacénNC00NCNCFB,18.46153846,200.6153846,0.120924308,0,0,0,0,44.39384615,86.41718642,11.23496366,11.55503477,0,0,0,0,109.2071848,36.06537379,100,Improductivo
02/08/2023,RRRP,100667,AL100667,Salida de almacén,NC01,NCNB,FC,1,32,0.0034816,3481.6,0.48,,,,,0.075,RRRPSalida de almacénNC01FCNCNB,13.33333333,426.6666667,0.046421333,0,0,0,0,6.4,64.81481481,14.79728249,7.530181783,0,0,0,0,87.14227909,2.656476838,100,Improductivo
02/08/2023,RRRP,100667,AL100667,Salida de almacén,NPB0,NPB0,BB,2,8,0.853875,853875,34.281,,,,,0.402222222,RRRPSalida de almacénNPB0BBNPB0,4.972375691,19.88950276,2.122893646,0,0,0,0,85.22900552,69.75138122,16.86398316,71.9887091,0,0,0,0,158.6040735,25.9296261,100,Improductivo
02/08/2023,RRRP,100667,AL100667,Salida de almacén,NPN0,NPNR,NA,14,212,0.086075471,86075.471,34.35,,,,,0.416944444,RRRPSalida de almacénNPN0NANPNR,33.57761492,508.461026,0.206443501,0,0,0,0,82.38507662,157.2137094,76.38597951,81.3085617,0,0,0,0,314.9082506,53.36765091,100,Productivo
02/08/2023,RRRP,100667,AL100667,Salida de almacén,NPN1,NPNF,FA,1,56,0.010584,10584,2.24,,,,,0.2025,RRRPSalida de almacénNPN1FANPNF,4.938271605,276.5432099,0.052266667,0,0,0,0,11.0617284,18.26703246,20.29921926,24.87220456,0,0,0,0,63.43845629,5.22147845,100,Improductivo
03/08/2023,RRRP,100667,AL100667,Salida de almacén,NC00,NCFA,NC,1,2000,1.08,1080000,38,,,,,0.118611111,RRRPSalida de almacénNC00NCNCFA,8.430913349,16861.8267,9.105386417,0,0,0,0,320.3747073,75.77785212,300,630.5701525,0,0,0,0,360,17.20617864,100,Productivo
03/08/2023,RRRP,100667,AL100667,Salida de almacén,NC01,NCNA,FC,7,1510,0.400603368,400603.368,128.538,,,,,1,RRRPSalida de almacénNC01FCNCNA,7,1510,0.400603368,0,0,0,0,128.538,61.13034188,34.71642008,27.92553628,0,0,0,0,123.7722982,49.87466685,100,Improductivo
03/08/2023,RRRP,100667,AL100667,Salida de almacén,NC01,NCNB,FC,1,447,0.0534612,53461.2,9.387,,,,,0.350277778,RRRPSalida de almacénNC01FCNCNB,2.854877082,1276.130056,0.152625155,0,0,0,0,26.79873117,13.8778747,44.25763342,24.75790928,0,0,0,0,82.8934174,11.70008947,100,Improductivo
03/08/2023,RRRP,100667,AL100667,Salida de almacén,NCL0,NCL0,BR,1,330,4.30637625,4306376.25,335.5,,,,,0.282222222,RRRPSalida de almacénNCL0BRNCL0,3.543307087,1169.291339,15.25881348,0,0,0,0,1188.779528,75.89477452,101.0023829,315.3431253,0,0,0,0,360,40.94022834,100,Productivo
